isin,trade_date,settlement_date,counterparty,region,instrument_type,currency,notional_value,coupon_rate,yield_spread,settlement_method,trade_channel,previous_settlement_fails,counterparty_risk_score,ssi_valid,time_to_settle_days,settlement_status,fail_reason,trade_month,high_notional_flag,interest_to_yield_ratio
GBDTLSSGNSG4,2025-10-07,2025-10-09,Barclays UK,AMER,Sovereign Bond,JPY,4940042.11,1.65,2.04,DVP,FIX API,0,0.68,1,2,0,None,10,0,0.8
INJQ3EER9A21,2025-10-16,2025-10-19,JP Morgan,APAC,Sovereign Bond,GBP,2078487.86,3.3,0.59,FOP,FIX API,0,0.19,1,3,1,Counterparty Mismatch,10,0,5.5
JP0HRS7FU047,2025-09-30,2025-10-02,JP Morgan,AMER,Corporate Bond,JPY,7666010.8,2.74,2.86,FOP,Chat,0,0.65,0,2,0,None,9,1,0.95
INQM1IQ2SOH9,2025-11-07,2025-11-10,JP Morgan,EMEA,Municipal Bond,GBP,4166370.23,2.13,1.22,DVP,Chat,0,0.53,1,3,0,None,11,0,1.73
JP3T8UM9LZZ7,2025-11-02,2025-11-04,JP Morgan,AMER,Agency Bond,JPY,3652098.79,5.52,1.78,DVP,FIX API,0,0.96,0,2,0,None,11,0,3.08
JP0ZZHTHZDL4,2025-10-06,2025-10-09,Deutsche Bank,AMER,Municipal Bond,EUR,8224361.22,4.96,2.0,DVP,Chat,1,0.08,0,3,0,None,10,1,2.47
USKYJJD0R0Z6,2025-11-01,2025-11-04,Deutsche Bank,APAC,Sovereign Bond,EUR,3367700.92,3.51,1.87,DVP,FIX API,0,0.91,1,3,1,Missing Cash,11,0,1.87
FR4RNCBQ6A99,2025-10-10,2025-10-12,Deutsche Bank,APAC,Corporate Bond,USD,5968839.45,1.62,0.65,DVP,Voice,0,0.72,1,2,0,None,10,1,2.45
US8SR114TM23,2025-09-16,2025-09-17,BNP Paribas,APAC,Municipal Bond,EUR,1567369.19,3.53,2.27,DVP,Voice,0,0.46,0,1,0,None,9,0,1.55
USCB73Q0C4D6,2025-11-06,2025-11-09,JP Morgan,APAC,Municipal Bond,EUR,3738641.93,0.99,1.79,DVP,FIX API,0,0.61,1,3,0,None,11,0,0.55
USNOQK7UEC48,2025-09-25,2025-09-28,Barclays UK,APAC,Municipal Bond,JPY,4198606.76,2.84,1.72,FOP,RFQ,0,0.35,1,3,0,None,9,0,1.64
JPY9YA8LY7W6,2025-10-14,2025-10-16,Barclays UK,EMEA,Agency Bond,GBP,1704882.62,4.83,1.57,DVP,Chat,1,0.31,1,2,0,None,10,0,3.06
JPIMGZDCV3B2,2025-11-09,2025-11-11,Deutsche Bank,APAC,Corporate Bond,JPY,6709926.22,6.12,2.92,DVP,RFQ,1,0.63,1,2,0,None,11,1,2.09
USPQGAV1LRJ1,2025-09-24,2025-09-25,BNP Paribas,EMEA,Corporate Bond,JPY,2225010.73,1.16,1.64,FOP,FIX API,0,0.75,0,1,0,None,9,0,0.7
JP1CVXKDYQ06,2025-11-10,2025-11-13,Deutsche Bank,APAC,Municipal Bond,JPY,4948220.61,3.56,0.94,FOP,Chat,0,0.38,0,3,0,None,11,0,3.75
IN77KOK9GSO5,2025-10-16,2025-10-18,Deutsche Bank,AMER,Agency Bond,JPY,1248583.26,1.15,2.01,DVP,Voice,0,0.55,1,2,0,None,10,0,0.57
IN6T92XM0T54,2025-09-14,2025-09-15,JP Morgan,EMEA,Sovereign Bond,USD,4169168.41,6.03,2.68,DVP,Voice,0,0.7,0,1,0,None,9,0,2.24
FRSVBL9OL084,2025-09-17,2025-09-19,BNP Paribas,EMEA,Municipal Bond,JPY,2485757.34,2.71,0.67,DVP,FIX API,1,0.78,1,2,0,None,9,0,3.99
JPPK57TNKAK8,2025-10-24,2025-10-26,BNP Paribas,AMER,Corporate Bond,EUR,2444045.39,3.61,1.94,FOP,Chat,1,0.64,1,2,0,None,10,0,1.85
FRMQSU7QI585,2025-10-30,2025-10-31,HSBC,APAC,Corporate Bond,GBP,4457826.36,5.19,1.42,DVP,FIX API,0,0.95,0,1,0,None,10,0,3.63
JP567SKH8P69,2025-11-04,2025-11-05,JP Morgan,AMER,Sovereign Bond,GBP,5807696.51,1.71,0.29,FOP,RFQ,0,0.8,1,1,0,None,11,1,5.7
FR94NIGDG7E8,2025-10-09,2025-10-12,HSBC,APAC,Sovereign Bond,EUR,9786498.82,5.52,0.83,DVP,Voice,0,0.59,0,3,0,None,10,1,6.57
US8TBF4NQX06,2025-09-20,2025-09-22,Citibank,APAC,Municipal Bond,JPY,7320275.4,6.32,0.71,DVP,FIX API,0,0.64,0,2,0,None,9,1,8.78
GB5DVGINEHT1,2025-10-16,2025-10-18,BNP Paribas,AMER,Municipal Bond,EUR,7163917.62,0.67,1.78,FOP,FIX API,0,0.84,1,2,0,None,10,1,0.37
DE0PX4HXTNP0,2025-10-26,2025-10-29,BNP Paribas,AMER,Municipal Bond,JPY,7167089.75,7.01,2.18,DVP,Chat,0,0.58,0,3,0,None,10,1,3.2
FRGAKJYAAIL1,2025-11-11,2025-11-12,Deutsche Bank,EMEA,Corporate Bond,JPY,6977253.87,2.12,2.59,DVP,Chat,0,0.47,0,1,0,None,11,1,0.82
FRUT48QF2DN8,2025-10-30,2025-11-02,Barclays UK,APAC,Sovereign Bond,EUR,7816363.02,5.0,2.82,FOP,Chat,2,0.98,1,3,0,None,10,1,1.77
USZZRE3JQNJ6,2025-10-22,2025-10-24,Citibank,EMEA,Agency Bond,EUR,1127126.75,2.4,0.12,DVP,Chat,0,0.14,1,2,0,None,10,0,18.46
IN0VJY29SEJ4,2025-11-09,2025-11-10,JP Morgan,EMEA,Sovereign Bond,GBP,9026467.81,6.14,0.31,FOP,Chat,4,0.25,1,1,0,None,11,1,19.19
FR1EXRIEBE12,2025-10-28,2025-10-30,Citibank,APAC,Municipal Bond,USD,2578251.59,5.81,0.97,DVP,RFQ,0,0.81,1,2,0,None,10,0,5.93
FRQTKU2OVFR1,2025-09-23,2025-09-26,BNP Paribas,APAC,Sovereign Bond,GBP,2831210.81,4.06,1.74,FOP,Voice,0,0.94,1,3,0,None,9,0,2.32
GBP2CF20Q9U3,2025-10-11,2025-10-14,JP Morgan,EMEA,Agency Bond,USD,8068103.26,5.62,2.38,DVP,Chat,0,0.61,0,3,0,None,10,1,2.35
USITO6IF2JT1,2025-10-03,2025-10-05,Citibank,APAC,Sovereign Bond,EUR,8676780.21,5.58,0.72,DVP,Chat,0,0.62,0,2,0,None,10,1,7.64
US8AH7206QF7,2025-09-19,2025-09-20,Deutsche Bank,AMER,Corporate Bond,USD,5365385.38,2.47,0.38,FOP,Chat,0,0.47,0,1,0,None,9,1,6.33
FRJTFK4VEHQ5,2025-09-17,2025-09-19,JP Morgan,EMEA,Corporate Bond,GBP,4080718.22,2.3,0.19,DVP,Voice,0,0.13,0,2,0,None,9,0,11.5
JPSF4SNYQMT3,2025-10-31,2025-11-02,BNP Paribas,EMEA,Municipal Bond,GBP,8053437.96,3.58,0.53,FOP,Chat,0,0.1,1,2,0,None,10,1,6.63
FRJ9ETRSKAU2,2025-10-17,2025-10-20,HSBC,APAC,Municipal Bond,JPY,3708152.49,1.62,1.27,DVP,Chat,0,0.56,0,3,0,None,10,0,1.27
DE3933G7R488,2025-10-18,2025-10-19,Barclays UK,APAC,Sovereign Bond,JPY,4011497.45,0.57,2.05,DVP,Voice,1,0.71,0,1,0,None,10,0,0.28
FRNB7CVQ1VL3,2025-09-27,2025-09-30,Barclays UK,APAC,Corporate Bond,JPY,3932861.29,5.4,1.79,DVP,FIX API,1,0.08,0,3,0,None,9,0,3.0
GB410YE6NOC7,2025-09-29,2025-09-30,Barclays UK,EMEA,Corporate Bond,EUR,8770279.23,6.4,0.61,DVP,FIX API,0,0.9,1,1,0,None,9,1,10.32
US22JSGDUN83,2025-10-07,2025-10-10,BNP Paribas,APAC,Agency Bond,JPY,8159560.37,4.04,1.26,FOP,FIX API,0,0.92,1,3,0,None,10,1,3.18
DEL1VC9BM2L9,2025-10-21,2025-10-23,HSBC,APAC,Agency Bond,JPY,3680041.11,6.52,2.82,DVP,RFQ,1,0.22,0,2,1,Missing Cash,10,0,2.3
DEI0K6LO7YM7,2025-10-09,2025-10-10,BNP Paribas,EMEA,Municipal Bond,EUR,6014338.13,0.55,0.2,DVP,RFQ,0,0.15,0,1,0,None,10,1,2.62
INBGFCGPFAV7,2025-09-15,2025-09-16,Deutsche Bank,EMEA,Agency Bond,JPY,2305382.18,7.28,1.94,FOP,RFQ,0,0.69,1,1,0,None,9,0,3.73
DEOVLPWVT3R5,2025-10-24,2025-10-27,BNP Paribas,EMEA,Corporate Bond,JPY,6711364.27,6.55,2.87,FOP,Chat,0,0.13,0,3,0,None,10,1,2.27
FR55S4F4W1G8,2025-10-16,2025-10-19,Citibank,EMEA,Corporate Bond,USD,8674647.99,4.59,1.16,DVP,Voice,0,0.65,1,3,0,None,10,1,3.92
JP5E17EO5F92,2025-10-22,2025-10-23,Deutsche Bank,AMER,Sovereign Bond,GBP,4932637.57,2.01,1.5,DVP,Chat,3,0.96,1,1,0,None,10,0,1.33
DEJXX0UJRQJ3,2025-10-21,2025-10-24,BNP Paribas,AMER,Sovereign Bond,EUR,9236865.86,7.13,2.08,FOP,RFQ,0,0.21,0,3,0,None,10,1,3.41
USOUFYLLOGI1,2025-10-29,2025-10-30,JP Morgan,AMER,Corporate Bond,USD,9658914.49,3.73,2.58,DVP,Voice,1,0.47,1,1,0,None,10,1,1.44
GBUITH5PXCB2,2025-10-19,2025-10-21,BNP Paribas,EMEA,Corporate Bond,GBP,4419065.87,4.91,0.6,DVP,FIX API,0,0.76,0,2,0,None,10,0,8.05
USL7W30UK809,2025-10-26,2025-10-27,JP Morgan,AMER,Municipal Bond,EUR,1069893.99,5.26,0.95,FOP,FIX API,0,0.8,0,1,0,None,10,0,5.48
GBFAUR1Y2Z91,2025-09-18,2025-09-21,HSBC,EMEA,Sovereign Bond,USD,9349622.16,0.64,0.13,DVP,RFQ,1,0.77,0,3,0,None,9,1,4.57
GBUXO3QQNU15,2025-11-08,2025-11-09,JP Morgan,AMER,Corporate Bond,USD,515163.09,1.85,1.33,FOP,Chat,0,0.83,1,1,0,None,11,0,1.38
GB1KN6TWRNM7,2025-09-20,2025-09-23,Barclays UK,AMER,Agency Bond,USD,8750162.54,2.66,2.13,FOP,Voice,0,0.86,1,3,0,None,9,1,1.24
FROXGDZICAB9,2025-10-31,2025-11-03,Deutsche Bank,APAC,Sovereign Bond,USD,9800120.72,7.38,0.75,DVP,Chat,0,0.07,0,3,0,None,10,1,9.71
JPRMC21AL3W7,2025-10-02,2025-10-04,HSBC,APAC,Corporate Bond,GBP,4465955.45,4.83,2.71,FOP,Chat,1,0.33,0,2,0,None,10,0,1.78
DEKCD4TA5JV7,2025-09-19,2025-09-22,HSBC,AMER,Agency Bond,GBP,5090047.31,0.92,1.24,FOP,RFQ,0,0.9,0,3,0,None,9,1,0.74
INBURWA0Q8F1,2025-10-29,2025-11-01,Deutsche Bank,APAC,Corporate Bond,EUR,3093417.38,0.81,1.71,DVP,RFQ,0,0.83,0,3,0,None,10,0,0.47
INV25Q9IPZO5,2025-10-10,2025-10-11,Barclays UK,APAC,Municipal Bond,JPY,9010233.62,6.03,0.66,DVP,FIX API,0,0.73,1,1,0,None,10,1,9.0
US0FL1YHCIK0,2025-10-07,2025-10-09,Barclays UK,EMEA,Sovereign Bond,GBP,4995703.95,1.4,1.75,FOP,Chat,0,0.49,0,2,0,None,10,0,0.8
INTU0JTE3FH8,2025-10-23,2025-10-25,HSBC,APAC,Municipal Bond,USD,8958886.76,3.67,1.42,DVP,RFQ,0,0.52,1,2,1,Late SSI,10,1,2.57
GBFDWGGQ7IO9,2025-10-12,2025-10-13,JP Morgan,EMEA,Municipal Bond,USD,6529064.63,2.44,1.64,DVP,RFQ,1,0.63,1,1,0,None,10,1,1.48
INW19JL91ET1,2025-10-16,2025-10-17,Citibank,EMEA,Agency Bond,EUR,432572.57,2.86,1.34,DVP,Voice,1,0.06,1,1,0,None,10,0,2.12
INWPOL6H0D39,2025-09-22,2025-09-25,JP Morgan,APAC,Municipal Bond,JPY,1628660.07,0.9,1.5,FOP,Voice,1,0.19,1,3,0,None,9,0,0.6
IN8V1GP7DQC4,2025-10-07,2025-10-09,HSBC,APAC,Municipal Bond,USD,9274802.94,3.19,0.37,FOP,Chat,0,0.3,0,2,0,None,10,1,8.39
INS2CS1G37P5,2025-10-31,2025-11-01,Deutsche Bank,APAC,Municipal Bond,USD,4718960.88,6.35,2.63,DVP,Voice,0,0.05,1,1,0,None,10,0,2.41
INT3OSYY6CA4,2025-10-16,2025-10-19,Barclays UK,APAC,Sovereign Bond,EUR,5989171.92,3.03,2.55,FOP,RFQ,0,0.72,0,3,0,None,10,1,1.18
JP9V0HQMJPR4,2025-11-10,2025-11-13,BNP Paribas,APAC,Sovereign Bond,JPY,1218824.99,2.29,0.62,FOP,RFQ,1,0.17,0,3,0,None,11,0,3.63
DEGHFI6NZTY7,2025-09-22,2025-09-24,HSBC,AMER,Sovereign Bond,GBP,9902710.77,3.45,0.38,DVP,Chat,0,0.12,0,2,1,Instruction Error,9,1,8.85
USQHSY8Y4HM9,2025-10-24,2025-10-26,Barclays UK,EMEA,Agency Bond,EUR,5762315.91,7.14,1.39,FOP,Chat,0,0.44,0,2,0,None,10,1,5.1
FRSUAOOAEBE4,2025-11-07,2025-11-10,Citibank,APAC,Agency Bond,GBP,3739398.07,6.55,0.18,DVP,Chat,0,0.44,0,3,0,None,11,0,34.47
JP01BFDW7EH0,2025-10-31,2025-11-02,Deutsche Bank,AMER,Agency Bond,USD,2833111.93,3.49,1.51,DVP,Chat,1,0.69,1,2,0,None,10,0,2.3
INJ4KHHLUCE2,2025-10-27,2025-10-28,Citibank,APAC,Corporate Bond,EUR,9994560.18,6.44,0.85,FOP,Voice,0,0.2,1,1,0,None,10,1,7.49
FR77JWJIT4U4,2025-10-06,2025-10-08,Citibank,EMEA,Municipal Bond,EUR,8522913.85,5.95,2.57,FOP,Chat,0,0.27,0,2,0,None,10,1,2.31
IN6YBTS20O10,2025-11-09,2025-11-12,JP Morgan,EMEA,Agency Bond,USD,1179329.29,5.29,0.51,DVP,Voice,1,0.67,1,3,0,None,11,0,10.17
DELGMBHT9A09,2025-10-17,2025-10-20,Barclays UK,EMEA,Agency Bond,EUR,7856453.47,7.49,2.57,DVP,FIX API,1,0.75,1,3,0,None,10,1,2.9
JP1R6SQDHUH7,2025-10-17,2025-10-18,Barclays UK,APAC,Sovereign Bond,JPY,7269362.55,4.92,2.41,DVP,RFQ,0,0.45,1,1,0,None,10,1,2.03
US5W4Y99YFK0,2025-09-21,2025-09-24,HSBC,AMER,Sovereign Bond,JPY,2723930.93,3.19,0.15,DVP,Chat,1,0.38,0,3,0,None,9,0,19.94
DEKF55HKB3S9,2025-09-14,2025-09-15,JP Morgan,EMEA,Agency Bond,GBP,4751453.82,2.54,1.48,DVP,Voice,1,0.4,0,1,0,None,9,0,1.7
USMJKBCT0XZ7,2025-10-19,2025-10-20,Barclays UK,APAC,Sovereign Bond,JPY,8525163.3,7.21,0.62,DVP,Voice,0,0.53,1,1,0,None,10,1,11.44
DEA2FTM12GE2,2025-10-16,2025-10-17,Barclays UK,AMER,Corporate Bond,EUR,1342035.09,6.37,0.43,FOP,Voice,0,0.51,1,1,1,Counterparty Mismatch,10,0,14.48
INKWEARN4OS1,2025-11-09,2025-11-11,JP Morgan,AMER,Municipal Bond,JPY,6584308.87,2.51,0.8,FOP,Voice,1,0.13,0,2,0,None,11,1,3.1
FROQ8D5EZOH7,2025-10-02,2025-10-05,HSBC,APAC,Municipal Bond,GBP,504320.39,5.84,1.96,FOP,Chat,0,0.96,1,3,0,None,10,0,2.96
INQAZ9VDH6V2,2025-10-28,2025-10-31,HSBC,EMEA,Sovereign Bond,JPY,3877053.47,1.73,2.2,DVP,Voice,0,0.71,0,3,0,None,10,0,0.78
GBTU6N7TLZA8,2025-11-07,2025-11-09,HSBC,EMEA,Sovereign Bond,JPY,862348.84,6.88,0.78,FOP,FIX API,0,0.34,0,2,0,None,11,0,8.71
FRR454ZZ59A4,2025-10-04,2025-10-07,Citibank,AMER,Agency Bond,USD,7169083.11,6.59,0.63,DVP,Voice,0,0.69,0,3,1,Missing Cash,10,1,10.3
FR4VJ4KNNPB0,2025-10-08,2025-10-11,Deutsche Bank,AMER,Municipal Bond,USD,3059299.68,0.55,1.6,DVP,Chat,0,0.15,0,3,0,None,10,0,0.34
INB5EMTJ7KM3,2025-10-22,2025-10-23,BNP Paribas,APAC,Municipal Bond,GBP,7349366.9,3.72,2.06,FOP,FIX API,1,0.54,0,1,0,None,10,1,1.8
FRZK5FR2V259,2025-10-14,2025-10-15,Deutsche Bank,APAC,Agency Bond,GBP,2076343.42,2.38,1.38,DVP,FIX API,1,0.45,0,1,0,None,10,0,1.71
IN1NRMBXHHE9,2025-09-23,2025-09-25,Barclays UK,EMEA,Corporate Bond,USD,2589513.11,2.0,2.22,FOP,Chat,1,0.47,1,2,0,None,9,0,0.9
USF1HLU3Y2G6,2025-09-27,2025-09-28,Barclays UK,APAC,Municipal Bond,EUR,9836851.05,5.19,2.61,FOP,FIX API,3,0.51,1,1,0,None,9,1,1.98
FRI95LO4A8R4,2025-11-03,2025-11-04,Deutsche Bank,APAC,Corporate Bond,EUR,5474394.59,2.31,1.13,FOP,RFQ,0,0.89,1,1,0,None,11,1,2.03
JPVDMLS9G7A4,2025-09-25,2025-09-27,JP Morgan,AMER,Agency Bond,EUR,3787591.92,3.21,2.67,FOP,Chat,0,0.85,0,2,0,None,9,0,1.2
GBMJPH5HPZ98,2025-09-24,2025-09-26,Barclays UK,APAC,Corporate Bond,GBP,4807017.83,3.36,1.13,FOP,Chat,0,0.1,0,2,0,None,9,0,2.95
FR511NYHU9N0,2025-10-31,2025-11-02,Citibank,APAC,Municipal Bond,USD,6641998.63,2.73,1.35,DVP,FIX API,1,0.05,1,2,0,None,10,1,2.01
JP027K74SB45,2025-11-04,2025-11-07,JP Morgan,APAC,Corporate Bond,EUR,5458183.52,6.59,2.34,DVP,RFQ,0,0.7,0,3,0,None,11,1,2.8
DE357JRXQJA9,2025-11-04,2025-11-05,Barclays UK,APAC,Corporate Bond,USD,7686353.94,4.51,2.69,FOP,FIX API,0,0.28,0,1,0,None,11,1,1.67
GB5SG0AIP0P2,2025-11-08,2025-11-10,BNP Paribas,APAC,Corporate Bond,JPY,6291442.61,0.51,1.12,DVP,Chat,0,0.86,0,2,0,None,11,1,0.45
DEH4CW4KGW66,2025-11-12,2025-11-15,Citibank,APAC,Corporate Bond,USD,2884466.98,6.9,2.71,DVP,Voice,0,0.52,1,3,0,None,11,0,2.54
GBOWVL47EYU4,2025-10-11,2025-10-13,BNP Paribas,AMER,Sovereign Bond,EUR,2512992.95,6.21,0.41,DVP,Voice,1,0.49,1,2,0,None,10,0,14.79
JP05VQU62FA7,2025-10-16,2025-10-17,Citibank,AMER,Corporate Bond,EUR,5817460.75,5.7,0.78,FOP,RFQ,0,0.29,0,1,1,Missing Cash,10,1,7.22
IN7OCTZ6P669,2025-10-01,2025-10-03,Barclays UK,AMER,Sovereign Bond,GBP,2253182.51,7.4,2.17,FOP,Chat,0,0.83,1,2,0,None,10,0,3.39
INJUZGA1TT00,2025-09-18,2025-09-20,Citibank,APAC,Corporate Bond,JPY,671589.17,3.1,2.95,FOP,RFQ,0,0.11,1,2,0,None,9,0,1.05
USZN7UTH33K4,2025-09-19,2025-09-21,JP Morgan,EMEA,Agency Bond,GBP,7155559.88,1.88,0.48,DVP,Voice,1,0.34,1,2,0,None,9,1,3.84
GBHDET4V6F37,2025-10-27,2025-10-29,Deutsche Bank,APAC,Municipal Bond,USD,183797.77,7.28,1.82,FOP,FIX API,1,0.72,0,2,0,None,10,0,3.98
FRZ27DJ6V653,2025-10-13,2025-10-15,JP Morgan,EMEA,Municipal Bond,GBP,1401014.39,3.31,1.75,DVP,RFQ,0,0.56,0,2,0,None,10,0,1.88
USANTIIBIZN2,2025-10-03,2025-10-04,Citibank,AMER,Corporate Bond,JPY,8002519.71,5.58,0.34,DVP,Voice,3,0.13,1,1,0,None,10,1,15.94
USR4POJCVDU1,2025-09-21,2025-09-22,HSBC,EMEA,Corporate Bond,JPY,2440949.8,4.86,0.43,DVP,Chat,0,0.13,1,1,0,None,9,0,11.05
INV09N1I19M4,2025-10-23,2025-10-26,JP Morgan,EMEA,Sovereign Bond,JPY,4991318.52,4.82,2.65,DVP,Chat,0,0.74,1,3,1,Instruction Error,10,0,1.81
US26HZLSWNF8,2025-09-20,2025-09-23,Citibank,APAC,Agency Bond,JPY,4616935.4,1.29,2.98,FOP,FIX API,0,0.02,0,3,0,None,9,0,0.43
GB4DEAEBBOT8,2025-10-21,2025-10-22,Barclays UK,APAC,Agency Bond,JPY,5085166.3,4.41,0.8,FOP,RFQ,1,0.56,0,1,0,None,10,1,5.44
USUL5JJYV5A6,2025-11-07,2025-11-08,JP Morgan,AMER,Agency Bond,JPY,2755602.66,6.24,2.2,DVP,FIX API,0,0.87,0,1,0,None,11,0,2.82
FR0BY6RH7S63,2025-10-03,2025-10-06,Deutsche Bank,AMER,Agency Bond,JPY,1281896.69,1.63,1.65,DVP,RFQ,0,0.97,0,3,1,Late SSI,10,0,0.98
USMVMHLWDOM4,2025-10-11,2025-10-12,Deutsche Bank,EMEA,Municipal Bond,EUR,478187.87,6.99,0.63,DVP,Chat,0,0.91,0,1,0,None,10,0,10.92
JP1SPL0KKA89,2025-10-20,2025-10-21,Deutsche Bank,EMEA,Corporate Bond,EUR,2087902.82,2.62,1.52,FOP,Chat,2,0.38,0,1,0,None,10,0,1.71
INURW2CCASK8,2025-10-02,2025-10-05,Barclays UK,AMER,Agency Bond,USD,971251.98,4.89,1.42,DVP,FIX API,0,0.89,1,3,0,None,10,0,3.42
DEUR3KKPRJY7,2025-10-19,2025-10-22,HSBC,AMER,Sovereign Bond,USD,2358721.91,2.32,1.19,DVP,RFQ,0,0.3,1,3,0,None,10,0,1.93
GBW01WVYVSG8,2025-10-17,2025-10-20,BNP Paribas,AMER,Agency Bond,USD,8383788.68,0.95,2.67,DVP,RFQ,0,0.13,1,3,0,None,10,1,0.35
JPWB997FNM57,2025-10-05,2025-10-07,Deutsche Bank,AMER,Municipal Bond,USD,5074173.75,3.94,1.77,FOP,Chat,1,0.29,0,2,0,None,10,1,2.21
USOP4HFM5HK3,2025-10-02,2025-10-05,Barclays UK,AMER,Municipal Bond,JPY,8282356.6,5.59,1.24,FOP,FIX API,1,0.85,0,3,0,None,10,1,4.47
JP2QZ0YRUOH0,2025-10-09,2025-10-11,BNP Paribas,AMER,Municipal Bond,GBP,9166342.35,1.83,0.24,FOP,FIX API,2,0.33,0,2,1,Counterparty Mismatch,10,1,7.32
GBWKFDKLH1Z4,2025-09-14,2025-09-16,Citibank,EMEA,Corporate Bond,EUR,1014471.31,0.93,1.85,FOP,RFQ,0,0.97,1,2,0,None,9,0,0.5
US17GIC9EJK0,2025-09-28,2025-09-30,HSBC,APAC,Municipal Bond,JPY,2290064.7,2.21,1.08,DVP,FIX API,1,0.04,0,2,0,None,9,0,2.03
JPNO392D48N3,2025-09-27,2025-09-28,JP Morgan,APAC,Sovereign Bond,USD,765011.09,0.88,1.8,FOP,RFQ,0,0.89,1,1,0,None,9,0,0.49
DE9T927UFPW1,2025-10-28,2025-10-31,Barclays UK,AMER,Municipal Bond,USD,8128813.6,1.03,0.69,FOP,Chat,0,0.66,1,3,0,None,10,1,1.47
GB04SUHEJ0P7,2025-10-10,2025-10-12,JP Morgan,AMER,Sovereign Bond,JPY,4244475.17,3.62,2.74,FOP,Chat,0,0.1,0,2,0,None,10,0,1.32
JPZ4S7QBF7S9,2025-11-03,2025-11-05,Deutsche Bank,EMEA,Corporate Bond,EUR,7013040.57,4.91,2.83,FOP,Voice,0,0.8,0,2,0,None,11,1,1.73
JPB6BBY27S82,2025-09-22,2025-09-25,Citibank,AMER,Sovereign Bond,GBP,4563654.89,5.35,2.53,FOP,Chat,0,0.96,1,3,0,None,9,0,2.11
FRXAJX9WOIG5,2025-10-27,2025-10-28,JP Morgan,AMER,Sovereign Bond,USD,275150.04,1.0,0.55,FOP,FIX API,0,0.05,1,1,0,None,10,0,1.79
FRU8EGNI12Y4,2025-11-05,2025-11-06,BNP Paribas,AMER,Municipal Bond,USD,6409806.16,4.25,1.83,FOP,Voice,0,0.47,1,1,1,Counterparty Mismatch,11,1,2.31
INCVJ5E4RFS8,2025-10-11,2025-10-12,JP Morgan,EMEA,Sovereign Bond,EUR,955450.68,7.07,1.0,FOP,FIX API,0,0.51,0,1,0,None,10,0,7.0
GBIITGXL5JA9,2025-10-05,2025-10-06,JP Morgan,EMEA,Corporate Bond,EUR,4352499.94,5.69,0.88,DVP,Chat,0,0.56,0,1,0,None,10,0,6.39
INFDQ7ZWTTI6,2025-10-02,2025-10-03,BNP Paribas,EMEA,Sovereign Bond,EUR,9073818.55,6.49,1.6,FOP,Voice,0,0.24,0,1,1,Missing Cash,10,1,4.03
IN9JGWMYCZT1,2025-10-17,2025-10-20,Deutsche Bank,APAC,Sovereign Bond,USD,2106894.31,6.16,1.17,FOP,RFQ,0,0.99,0,3,0,None,10,0,5.22
FRRSKGJQITQ8,2025-09-24,2025-09-27,Citibank,AMER,Sovereign Bond,JPY,6410889.93,7.23,2.93,FOP,RFQ,1,0.71,0,3,0,None,9,1,2.46
JPTWG6174MW1,2025-10-20,2025-10-22,Deutsche Bank,EMEA,Corporate Bond,EUR,8611818.58,3.9,1.9,FOP,Chat,0,0.54,0,2,0,None,10,1,2.04
GBGYSXJW2UL3,2025-11-03,2025-11-06,JP Morgan,AMER,Agency Bond,EUR,3620606.62,1.96,1.42,FOP,Voice,0,0.21,1,3,0,None,11,0,1.37
USWGQJTQCR68,2025-11-04,2025-11-06,Barclays UK,APAC,Agency Bond,GBP,6212591.85,6.49,0.58,FOP,Chat,0,0.9,1,2,0,None,11,1,11.0
INP45T6WUET9,2025-09-22,2025-09-24,Deutsche Bank,EMEA,Corporate Bond,JPY,6367877.66,7.16,0.33,DVP,FIX API,1,0.58,1,2,0,None,9,1,21.06
FRYH24W1QZM3,2025-10-16,2025-10-19,BNP Paribas,EMEA,Sovereign Bond,GBP,4801532.69,2.93,1.92,DVP,RFQ,1,0.05,0,3,0,None,10,0,1.52
GB7GTBB3I2X8,2025-09-29,2025-10-01,Barclays UK,EMEA,Municipal Bond,JPY,5089190.51,3.14,0.99,DVP,Chat,2,0.83,1,2,0,None,9,1,3.14
FRIQB8889O42,2025-11-06,2025-11-09,JP Morgan,APAC,Corporate Bond,EUR,9216529.5,3.36,0.92,FOP,Voice,0,0.1,0,3,0,None,11,1,3.61
JP0L7HEV4156,2025-09-18,2025-09-20,BNP Paribas,APAC,Municipal Bond,GBP,5652984.53,5.17,0.43,DVP,Voice,0,0.14,0,2,1,Counterparty Mismatch,9,1,11.75
DESFO7VXYV20,2025-09-18,2025-09-21,Barclays UK,APAC,Municipal Bond,EUR,3671767.95,6.64,0.45,FOP,Voice,0,0.62,0,3,0,None,9,0,14.43
JPLMOI5WONQ4,2025-09-15,2025-09-17,HSBC,AMER,Corporate Bond,USD,132835.37,1.83,0.74,DVP,RFQ,0,0.95,0,2,0,None,9,0,2.44
US64FIYMI4R1,2025-10-14,2025-10-15,JP Morgan,EMEA,Sovereign Bond,EUR,5391168.8,4.2,2.55,DVP,FIX API,0,0.95,1,1,0,None,10,1,1.64
GBSKKM735725,2025-09-15,2025-09-18,JP Morgan,EMEA,Municipal Bond,JPY,7279075.6,2.35,2.79,FOP,Voice,0,0.67,1,3,0,None,9,1,0.84
